,image_name,Pprompt,Nprompt,illusion_strength,label,gpt-4o
69,illusion_char_69,"Volcanic mountains erupt in clouds, geothermal lake forms below",low quality,1.5,n0xC6,No illusion
70,illusion_char_70,"Gentle river reflects clouds above, mountain peaks rise in silhouette, birds fly silently",low quality,1.5,7J9,"""No illusion"""
71,illusion_char_71,A haunted mansion with crumbling walls and overgrown gardens,low quality,1.5,ReLd5,"""No illusion"""
72,illusion_char_72,A sunset over a golden wheat field,low quality,1.5,BQnRh,"""No illusion"""
73,illusion_char_73,A magical unicorn grazing in a lush meadow,low quality,1.5,jfR,No illusion
74,illusion_char_74,A vintage biplane flying over a picturesque landscape,low quality,1.5,IMuGT,"""No illusion"""
75,illusion_char_75,A Navratri Garba Night dancing devotionally,low quality,1.5,Fq8IG,"""No illusion"""
76,illusion_char_76,A peaceful meadow with a flowing river and mountains in the distance,low quality,1.5,11sE,"""LIKE"""
77,illusion_char_77,Clear blue skies meeting cerulean ocean,low quality,1.5,kxEv,"""No illusion"""
78,illusion_char_78,A misty lake during golden hour,low quality,1.5,u8GL6,"""No illusion"""
79,illusion_char_79,Moon setting behind rolling sand dunes in early dawn light,low quality,1.5,oF3,"""No illusion"""
80,illusion_char_80,A bustling city street with neon lights and towering skyscrapers,low quality,1.5,G4qJ,"""No illusion"""
81,illusion_char_81,"Mountains embrace sparkling lake, sunlight paints ripples, forest glows faintly",low quality,1.5,VhX,No illusion.
82,illusion_char_82,A peaceful lake surrounded by snow capped mountains,low quality,1.5,tZ0i,"""No illusion"""
83,illusion_char_83,"Golden light fills canyon walls, river winds through, birds flit from rock to rock",low quality,1.5,8o2x,"""No illusion"""
84,illusion_char_84,A Fourth of July firework show lighting up skies,low quality,1.5,ffh7,No illusion
85,illusion_char_85,A whimsical carousel spinning under a starry sky,low quality,1.5,AYq,"""No illusion"""
86,illusion_char_86,Enchanting Northern Lights shimmering softly,low quality,1.5,j676p,"""No illusion"""
87,illusion_char_87,"Ethereal light fills the forest, cascading through the leaves and illuminating hidden life",low quality,1.5,94Io,"""No illusion"""
88,illusion_char_88,"Neon light reflects off waves, futuristic city lights twinkle in distance",low quality,1.5,WQb,"""WQb"""
89,illusion_char_89,"Sunbeams filter through forest canopy, river winds through valleys, birds chirp merrily",low quality,1.5,qAB,"""No illusion"""
90,illusion_char_90,"Neon light reflects off waves, futuristic city lights twinkle in distance",low quality,1.5,CAdg,"""CA dg"""
91,illusion_char_91,Misty jungle surrounded by vibrant flowers and tall palm trees,low quality,1.5,sgbDh,"""No illusion"""
92,illusion_char_92,"Windswept dunes meeting turquoise sea, rolling waves foam and crest",low quality,1.5,FJG8X,"""MGSX"""
93,illusion_char_93,A lively carnival with bright tents and rides,low quality,1.5,9yAuR,No illusion
94,illusion_char_94,A serene lake with a majestic waterfall,low quality,1.5,xL7,No illusion
95,illusion_char_95,Curious squirrel climbing up tree trunk,low quality,1.5,NtQ,"""No illusion"""
96,illusion_char_96,Ocean wave curling gracefully onto beach,low quality,1.5,7o8,"""No illusion"""
97,illusion_char_97,"Mountain river meets ocean waves, sunlight dances on spray, salty air fills the world",low quality,1.5,R5JVo,No illusion
98,illusion_char_98,"A shimmering river flows through a desolate canyon, sunlight highlighting the eroded rock walls",low quality,1.5,A00jP,"""No illusion"""
99,illusion_char_99,A field of sunflowers at sunrise,low quality,1.5,y3j,"""No illusion"""
100,illusion_char_100,"Abandoned spaceship adrift in a nebula, bathed in swirling light",low quality,1.5,3CK1L,"""3OR"""
101,illusion_char_101,A bright moon over a vast desert,low quality,1.5,RVgq,"""RVGO"""
102,illusion_char_102,"Desolate desert landscape, shifting sands illuminated by distant stars",low quality,1.5,xNyD,"""No illusion"""
103,illusion_char_103,"A forgotten shipwrecked beneath the waves, silhouetted against the moonlit ocean",low quality,1.5,rsWO,"""NO"""
104,illusion_char_104,"A lone wolf howling at the moon in a snowy, forest",low quality,1.5,jOP,"""JOY"""
105,illusion_char_105,Rhinos charging through savannah,low quality,1.5,sr8dL,"""No illusion"""
106,illusion_char_106,"Golden sunrise paints mountains gold, river reflects in quiet lake, birds sing softly",low quality,1.5,TSnCY,"""TSMRFY"""
107,illusion_char_107,"Eerie silence hangs over abandoned factory, moonlight bathes ghostly figures",low quality,1.5,5p3O,"""No illusion"""
108,illusion_char_108,Rabbit nibbling tender lettuce shoots,low quality,1.5,RBYW,No illusion
109,illusion_char_109,"Neon light reflects off waves, futuristic city lights twinkle in distance",low quality,1.5,BB27k,"""ABCD"""
110,illusion_char_110,A colorful hot air balloon festival filling the sky with hues,low quality,1.5,nz6,"""No illusion"""
111,illusion_char_111,Mystical forest with glowing mushroom trees,low quality,1.5,cep,No illusion
112,illusion_char_112,A lone sailboat drifting peacefully on calm waters,low quality,1.5,jXrU6,No illusion
113,illusion_char_113,A waterfall cascading down moss-covered rocks,low quality,1.5,VksN,"""No illusion"""
114,illusion_char_114,A beautiful sunset over the ocean with a sailboat,low quality,1.5,2OS,"""No illusion"""
115,illusion_char_115,"A modern city with skyscrapers, trees, and a river",low quality,1.5,8fF,No illusion
116,illusion_char_116,"Mountain lake reflection, snow-capped peaks glow, birds flutter above the calm surface",low quality,1.5,hhR,"""No illusion"""
117,illusion_char_117,A vibrant marketplace with vendors selling exotic fruits and spices,low quality,1.5,GqBvV,"""No illusion"""
118,illusion_char_118,Dolphin pod joyously riding wake,low quality,1.5,H4jp,No illusion
119,illusion_char_119,"Snow-covered mountains, standing tall, reflect in frozen lake below",low quality,1.5,9L4,"""No illusion"""
120,illusion_char_120,A bustling city street at night,low quality,1.5,gVQg,"""No illusion"""
121,illusion_char_121,A magical rainbow arcing over a vivid landscape,low quality,1.5,abH,No illusion
122,illusion_char_122,Walrus haulout on icy coastline,low quality,1.5,lv7vF,"""No illusion"""
123,illusion_char_123,"Sunbeams dance on meadows below, mountains rise in silhouette, birds fly in the sky",low quality,1.5,oiTGf,"""No illusion"""
124,illusion_char_124,A dark forest with a glowing mushroom,low quality,1.5,6kg,No illusion
125,illusion_char_125,A peaceful sunrise over a calm sea,low quality,1.5,iEby,"""ILUV"""
126,illusion_char_126,A futuristic city with tall buildings and flying cars,low quality,1.5,2EdU2,"""2023"""
127,illusion_char_127,Bobcat prowling expertly along creek bank,low quality,1.5,30Eg,"""No illusion"""
128,illusion_char_128,An ancient castle perched on a cliff overlooking the sea,low quality,1.5,H0NFQ,"""UNSC"""
129,illusion_char_129,"City skyline reflected in a pool of water, neon lights shimmering",low quality,1.5,HpNWJ,"""NEW YORK"""
130,illusion_char_130,A futuristic city with tall buildings and flying cars,low quality,1.5,8vam,No illusion
131,illusion_char_131,Redwood grove awash with sunlight,low quality,1.5,kelPP,"""No illusion"""
132,illusion_char_132,"Eerie silence hangs over abandoned home, moon bathes decaying relics in silver light",low quality,1.5,68bX6,"""No illusion"""
133,illusion_char_133,"Golden sunrise paints horizon, vast desert landscape, dunes shift in the gentle breeze",low quality,1.5,Jp2Hx,"""No illusion"""
134,illusion_char_134,Whale breaching through waves,low quality,1.5,jKLJR,"""No illusion"""
135,illusion_char_135,A friendly neighborhood block party gathering,low quality,1.5,fH7D,"""No illusion"""
136,illusion_char_136,A vibrant marketplace with vendors selling exotic fruits and spices,low quality,1.5,Wubp,"""No illusion"""
137,illusion_char_137,A fantasy castle with a moat and drawbridge,low quality,1.5,lub,"""No illusion"""
138,illusion_char_138,A romantic candlelit dinner under the stars,low quality,1.5,nRVvw,"""No illusion"""
139,illusion_char_139,Leopard lounging in tree branches,low quality,1.5,wFIB9,"""No illusion"""
140,illusion_char_140,"Spiral staircase ascends towering crystal tower, city lights twinkle below",low quality,1.5,xQyY,"""No illusion"""
141,illusion_char_141,A misty forest clearing with sunlight filtering through the canopy,low quality,1.5,WxvN,"""No illusion"""
142,illusion_char_142,"A vast, green meadow with wildflowers and a rainbow",low quality,1.5,utE3,"""No illusion"""
143,illusion_char_143,A dark alleyway with neon lights and graffiti,low quality,1.5,qXC,"""No illusion"""
144,illusion_char_144,A sunset over water with a pier in the foreground,low quality,1.5,Cxk,No illusion
145,illusion_char_145,"A lone figure strolls along a moonlit beach, waves crashing softly",low quality,1.5,sM8pw,"""No illusion"""
146,illusion_char_146,A dense jungle alive with the sounds of exotic birds,low quality,1.5,zh2eT,"""No illusion"""
147,illusion_char_147,Frozen Niagara Falls shimmering under winter sun,low quality,1.5,XfMS4,"""ANSW"""
148,illusion_char_148,Bright bioluminescent plankton lighting up the shoreline,low quality,1.5,5R4,No illusion
149,illusion_char_149,Charming thatched hut beside white sand beach,low quality,1.5,UBII,"""No illusion"""
150,illusion_char_150,"Golden meadow meets waterfall cascade, mountain silhouette looms",low quality,1.5,o1Z,"""No illusion"""
151,illusion_char_151,Caracal leaping fluidly over rocky terrain,low quality,1.5,7G9dR,"""TGOW"""
152,illusion_char_152,A serene meadow with wildflowers and butterflies,low quality,1.5,OO1xJ,"""No illusion"""
153,illusion_char_153,A futuristic city with skyscrapers and flying cars,low quality,1.5,LmZqj,No illusion
154,illusion_char_154,A beach with palm trees and a sunset,low quality,1.5,WxdIy,"""No illusion"""
155,illusion_char_155,"Mountain meadow bathed in morning mist, river whispers below",low quality,1.5,T40,No illusion
156,illusion_char_156,A Labor Day picnic spending quality time,low quality,1.5,SNP,"""SNP"""
157,illusion_char_157,A starry night sky with the Milky Way visible,low quality,1.5,jsxw6,"""No illusion"""
158,illusion_char_158,A majestic iceberg floating in a frigid arctic sea,low quality,1.5,m4Ky,"""No illusion"""
159,illusion_char_159,Tranquil lake reflecting starry night sky,low quality,1.5,yBdnk,"""No illusion"""
160,illusion_char_160,Peaceful early morning fishing boat,low quality,1.5,R0H9,"""No illusion"""
161,illusion_char_161,Serval poised delicately on termite mound,low quality,1.5,GSBb,No illusion
162,illusion_char_162,A field of sunflowers at sunrise,low quality,1.5,xky,"""No illusion"""
163,illusion_char_163,A magnificent sunset over the ocean with sailboats,low quality,1.5,srr,"""No illusion"""
164,illusion_char_164,A winding river snaking through a lush green landscape,low quality,1.5,SHG,"""No illusion"""
165,illusion_char_165,A spaceship hovering over a futuristic city,low quality,1.5,7Cv,No illusion
166,illusion_char_166,"Starlight spills over snow-covered mountains, lone cabin huddled in valley below",low quality,1.5,OZ0,No illusion
167,illusion_char_167,A peaceful meadow with a rainbow stretching across the sky,low quality,1.5,ywm3T,No illusion
168,illusion_char_168,Glow-in-the-dark forest with luminous mushrooms and secret pathways,low quality,1.5,SV6P,"""SYOP"""
169,illusion_char_169,A hiker on top of a hill overlooking camp,low quality,1.5,d5qg,"""No illusion"""
170,illusion_char_170,"Eerie silence fills the ancient temple grounds, moonlight illuminating dusty statues",low quality,1.5,qbdZ,No illusion
171,illusion_char_171,"Neon reflections illuminate a bustling night market, shadows dancing beneath the stalls",low quality,1.5,hEFY,"""No illusion"""
172,illusion_char_172,A tranquil pond with lily pads and colorful koi fish,low quality,1.5,GM61y,No illusion
173,illusion_char_173,A dramatic thunderstorm with lightning striking in the distance,low quality,1.5,KtNL,"""KNL"""
174,illusion_char_174,A mystical forest shrouded in mist,low quality,1.5,DiYt,"""DIY"""
175,illusion_char_175,A snowy mountain peak reflecting the light of dawn,low quality,1.5,Vlt,No illusion
176,illusion_char_176,Fluffy cloud formation in robin egg blue sky,low quality,1.5,1CgO,"""LOVE"""
177,illusion_char_177,"Mist-covered mountains shrouded in ancient forest, sunlight filters through leaves",low quality,1.5,Ze3S,No illusion
178,illusion_char_178,A serene countryside blanketed in a field of blooming lavender,low quality,1.5,lpm,"""No illusion"""
179,illusion_char_179,A serene meadow blanketed in a carpet of purple lavender,low quality,1.5,oan,"""No illusion"""
180,illusion_char_180,"Glowing fungi illuminate cavern entrance, vines draped like curtains inside",low quality,1.5,pdd9d,"""No illusion"""
181,illusion_char_181,"Foggy lake, ancient trees reach limbs, morning sun paints ripples",low quality,1.5,rLjVd,"""No illusion"""
182,illusion_char_182,A tranquil pond with lily pads and colorful koi fish,low quality,1.5,MD5az,"""MIDSEA"""
183,illusion_char_183,"Mountain meets lake reflection, sunlight dances on ripples, birds flutter over water",low quality,1.5,6UN,"""GUN"""
184,illusion_char_184,A whimsical carnival with colorful rides and cotton candy,low quality,1.5,7yR,No illusion
185,illusion_char_185,A cozy cabin in the woods with a crackling fire,low quality,1.5,ltS,"""No illusion"""
186,illusion_char_186,"Ruined castle overgrown with vines, sunlight filtering through stained glass",low quality,1.5,ZyLM,"""No illusion"""
187,illusion_char_187,Bobcat prowling expertly along creek bank,low quality,1.5,cOU,"""No illusion"""
188,illusion_char_188,Deer grazing in misty morning forest,low quality,1.5,JhYA,"""JhYA"""
189,illusion_char_189,A bustling marketplace filled with exotic spices and fabrics,low quality,1.5,axVrt,No illusion
190,illusion_char_190,Kangaroo bounding powerfully across Outback expanse,low quality,1.5,DORSz,"""DUMP"""
191,illusion_char_191,Magnolia tree in full bloom,low quality,1.5,5T88k,"""STAY"""
192,illusion_char_192,A bustling street market with vendors selling exotic wares,low quality,1.5,zDCIC,"""No illusion"""
193,illusion_char_193,A girl with brown hair wearing a black dress standing in a field of flowers,low quality,1.5,scI,"""No illusion"""
194,illusion_char_194,"Mountain lake reflections, snow-capped peaks rise above, tranquil scene",low quality,1.5,t0n,"""No illusion"""
195,illusion_char_195,A colorful sunset over a calm beautiful lake,low quality,1.5,6CjDO,"""No illusion"""
196,illusion_char_196,A cloudy sky with a bolt of lightning striking a windmill,low quality,1.5,b97d,"""No illusion"""
197,illusion_char_197,A secluded cabin nestled in a snowy forest,low quality,1.5,6gsIh,"""No illusion"""
198,illusion_char_198,A steamy jungle with lush foliage and exotic wildlife,low quality,1.5,Tu8I,"""No illusion"""
199,illusion_char_199,Lemur swinging nimbly through Madagascar's deciduous forests,low quality,1.5,6QAPu,"""No illusion"""
200,illusion_char_200,A bustling city street with neon lights,low quality,1.5,pvy,"""No illusion"""
201,illusion_char_201,"Foggy lake, ancient trees reach limbs, morning sun paints ripples",low quality,1.5,aOw,"""No illusion"""
202,illusion_char_202,A peaceful village beside a glistening lake,low quality,1.5,SpoN,No illusion
203,illusion_char_203,"Sunset over calm ocean, with silhouette of palm trees",low quality,1.5,1jZi,"""No illusion"""
204,illusion_char_204,Verdant valley cradled by hills,low quality,1.5,wnGw2,"""No illusion"""
205,illusion_char_205,A festive carnival with bright lights and merry-go-rounds,low quality,1.5,ljZ,"""No illusion"""
206,illusion_char_206,Desert canyon with towering rock formations illuminated by glowing sunlight,low quality,1.5,fTpZ,"""No illusion"""
207,illusion_char_207,A vibrant meadow with blooming flowers,low quality,1.5,hqGMV,"""hello"""
208,illusion_char_208,A close-up of a tiger staring at the camera,low quality,1.5,Gyg2,No illusion
209,illusion_char_209,A lush meadow under a starry sky,low quality,1.5,dPhPZ,"""uPhPZ"""
210,illusion_char_210,A field of vibrant sunflowers stretching towards the horizon,low quality,1.5,meV,No illusion
211,illusion_char_211,An abandoned castle with ivy-covered walls and a moat,low quality,1.5,wkdf,No illusion
212,illusion_char_212,Fox darting through pristine snow,low quality,1.5,jy5I,No illusion
213,illusion_char_213,A fields of golden wheat swaying in the breeze under a blue sky,low quality,1.5,SLJq,No illusion
214,illusion_char_214,Aurora borealis dancing above Arctic Circle,low quality,1.5,dQMF,"""HOME"""
215,illusion_char_215,A serene temple high in the misty mountains,low quality,1.5,Pur,No illusion
216,illusion_char_216,Towering giant sequoia stretching high into sky,low quality,1.5,CfX6,No illusion
217,illusion_char_217,Swallows swooping low over tranquil pond,low quality,1.5,P4JHX,No illusion
218,illusion_char_218,"Vast expanse meets mountain lake, sunlight paints ripples, birds gently awake",low quality,1.5,UTvF,"""No illusion"""
219,illusion_char_219,A bustling city street filled with colorful shops and pedestrians,low quality,1.5,XN53e,"""No illusion"""
220,illusion_char_220,"A lone astronaut adrift in the stars, constellations forming a path",low quality,1.5,6L6,No illusion
221,illusion_char_221,A futuristic city with skyscrapers and flying cars,low quality,1.5,rOae,No illusion
222,illusion_char_222,Glacial ice cave adorned with electric blue hues,low quality,1.5,h3T,"""No illusion"""
223,illusion_char_223,"Silent mountains embrace turquoise lake, sunlight paints ripples",low quality,1.5,sOid,"""No illusion"""
224,illusion_char_224,"A vast, lush jungle with mist-shrouded mountains and a winding river",low quality,1.5,LOlY,"""YOU"""
225,illusion_char_225,A foggy forest with a winding river,low quality,1.5,Aim,"""No illusion"""
226,illusion_char_226,A lighthouse amidst a green landscape with the sea behind,low quality,1.5,vndMa,"""No illusion"""
227,illusion_char_227,A starry night sky over a calm ocean,low quality,1.5,tXQiO,"""XOXO"""
228,illusion_char_228,"Mist-covered mountains shrouded in ancient forest, sunlight filters through leaves",low quality,1.5,6es,No illusion
229,illusion_char_229,Sea turtle laying eggs on moonlit beach,low quality,1.5,RKFdN,"""No illusion"""
230,illusion_char_230,A girl with brown hair wearing a black dress standing in a field of flowers,low quality,1.5,X9NSN,"""No illusion"""
231,illusion_char_231,A majestic waterfall plunging into a rocky canyon,low quality,1.5,ifR9,"""No illusion"""
232,illusion_char_232,"Frozen lake frozen over, snow-covered mountains reflected in the surface",low quality,1.5,Ug9,"""No illusion"""
233,illusion_char_233,"Serene lake reflects towering mountains, sunlight dances on ripples, peaceful atmosphere",low quality,1.5,6IRW,"""No illusion"""
234,illusion_char_234,A bustling train station with travelers coming and going,low quality,1.5,wrp,"""RHIINTTS BRSASOR"""
235,illusion_char_235,"Moonlight bathes serene lake, reflecting off mountains against the night sky",low quality,1.5,XC3Dw,"""YOU"""
236,illusion_char_236,"A forgotten boat rests beneath the waves, sunlight illuminating its weathered hull",low quality,1.5,jekOW,"""No illusion"""
237,illusion_char_237,"Dense forest canopy, sunlight filters through, river winds through valleys",low quality,1.5,1nOi,No illusion
238,illusion_char_238,A fiery sunset over a tranquil lake,low quality,1.5,iOF,"""No illusion"""
239,illusion_char_239,A peaceful summer night countryside landscape with sunflowers,low quality,1.5,yMP3j,"""YMP31"""
240,illusion_char_240,A peaceful sunset over the lake with mountains and trees,low quality,1.5,rSIlz,No illusion
241,illusion_char_241,An ancient city in the desert,low quality,1.5,Mr6p,"""No illusion"""
242,illusion_char_242,Galaxy with supernova explosion,low quality,1.5,QrkoW,"""O2023"""
243,illusion_char_243,A delightful baby shower expecting new arrival,low quality,1.5,K6XMg,"""K6XM6"""
244,illusion_char_244,A sunrise over a lavender field with mountains,low quality,1.5,c4YCL,"""No illusion"""
245,illusion_char_245,"Ancient tree branches reach towards the sky, sunlight filtering through creating intricate patterns",low quality,1.5,UZTt,"""No illusion"""
246,illusion_char_246,A colorful coral reef teeming with diverse marine life,low quality,1.5,85z,No illusion
247,illusion_char_247,A majestic waterfall plunging into a misty abyss,low quality,1.5,rAxPa,"""TAKPe"""
248,illusion_char_248,A tranquil zen garden with raked sand and bonsai trees,low quality,1.5,DEV,"""No illusion"""
249,illusion_char_249,A green meadow with a stream in the distance,low quality,1.5,lNx,"""INW"""
250,illusion_char_250,"Tropical forest meets cascading waterfall, turquoise river churns",low quality,1.5,RQy,"""No illusion"""
251,illusion_char_251,A sunset in the desert with camels walking by,low quality,1.5,a3bLG,"""No illusion"""
252,illusion_char_252,A whimsical carousel spinning under a starry sky,low quality,1.5,RP3AA,"""No illusion"""
253,illusion_char_253,A magical fairytale forest filled with unicorns,low quality,1.5,gZhV,"""No illusion"""
254,illusion_char_254,Tranquil lake with a small wooden pier and mountains in the background,low quality,1.5,d44,"""No illusion"""
255,illusion_char_255,A serene meadow dotted with blooming wildflowers,low quality,1.5,5jcR,"""YES"""
256,illusion_char_256,A vast meadow with blooming flowers and a river flowing through,low quality,1.5,Aek,"""No illusion"""
257,illusion_char_257,A starry night with a silhouette of a person looking at the stars,low quality,1.5,Kts,"""KIN"""
258,illusion_char_258,"Snow-covered mountains, standing tall, reflect in frozen lake below",low quality,1.5,HDW4O,"""HOWTO"""
259,illusion_char_259,A moonlit forest with fireflies dancing in the darkness,low quality,1.5,HBRvd,"""HBR vd"""
260,illusion_char_260,A quiet church nestled in a sunlit meadow,low quality,1.5,quP,"""No illusion"""
261,illusion_char_261,A serene lake surrounded by blooming cherry trees,low quality,1.5,Tlro,No illusion
262,illusion_char_262,"Vast, glowing nebula engulfing a towering space station, stars twinkling beyond",low quality,1.5,0w1,"""No illusion"""
263,illusion_char_263,A cozy New Year's Eve toast at midnight,low quality,1.5,mrs,"""BTS"""
264,illusion_char_264,A futuristic cityscape with skyscrapers and flying cars,low quality,1.5,LmKx6,"""No illusion"""
